completedTools;inputTokensLast;avgPerToolTime;taxRefAttrTag;graphicalResolution;toolLook;totalCalls;taxRefAttrColor;repetitions;totalToolTime;status;outputTokens;expectedRepetitions;repIndex;tax;taxRelProx;solutionChecker;taxRefSuperExtremum;totalTokens;inputImagesLast;toolPickObject;taxRelFloor;taxActDrop;taxRel;toolWalk;taskPrompt;taxRefGroupSimple;taxRefAttrPattern;taxAct;graphicalLighting;threadId;outputTokensLast;scene;taxRefAttrShape;objectIdentifier;taxRelArea;totalGenerationTime;failedTools;taskId;taxRefId;solutionCheck;model;taxRefTag;taxRef;totalTokensLast;inputImages;coordinatesType;toolsCount;inputTokens;stoppedTools;avgPerGenerationTime;toolDropObject;taxActPick;episodeId
6;10236;1830.8333333333333;;HR;2;7;;15;10985.0;Ended;948;15.0;2;12.0;4.0;C1;;58913;3;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep3;61;S2;;OPAQ;;59084.0;0;T11;;0.0;S35;4.0;4.0;10297;14;ABS;6;57965;0;8440.57142857143;2;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
3;8467;1715.3333333333333;;HR;1;4;;15;5146.0;Ended;525;15.0;3;12.0;4.0;C1;;31754;2;1;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep4;69;S2;;OPAQ;;34317.0;0;T11;;0.0;S35;4.0;4.0;8536;7;ABS;3;31229;0;8579.25;1;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
6;10320;1738.6666666666667;;HR;2;7;;15;10432.0;Ended;880;15.0;4;12.0;4.0;C1;;60718;3;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep5;65;S2;;OPAQ;;62363.0;0;T11;;0.5;S35;4.0;4.0;10385;15;ABS;6;59838;0;8909.0;2;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
7;10300;1251.0;;HR;2;8;;15;8757.0;Ended;1000;15.0;5;12.0;4.0;C1;;66085;3;2;;2.0;4.0;1;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep6;52;S2;;OPAQ;;67873.0;0;T11;;0.5;S35;4.0;4.0;10352;15;ABS;7;65085;0;8484.125;2;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
4;8171;1172.75;;HR;1;5;;15;4691.0;Ended;669;15.0;6;12.0;4.0;C1;;35372;2;1;;2.0;4.0;1;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep7;166;S2;;OPAQ;;38864.0;0;T11;;0.0;S35;4.0;4.0;8337;6;ABS;4;34703;0;7772.8;1;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
3;8453;1780.3333333333333;;HR;1;4;;15;5341.0;Ended;513;15.0;7;12.0;4.0;C1;;31625;2;1;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep8;69;S2;;OPAQ;;35627.0;0;T11;;0.0;S35;4.0;4.0;8522;7;ABS;3;31112;0;8906.75;1;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
6;10293;1418.3333333333333;;HR;2;7;;15;8510.0;Ended;978;15.0;8;12.0;4.0;C1;;59150;3;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep9;70;S2;;OPAQ;;58194.0;0;T11;;0.0;S35;4.0;4.0;10363;14;ABS;6;58172;0;8313.42857142857;2;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
2;6820;1882.5;;HR;0;3;;15;3765.0;Ended;437;15.0;9;12.0;4.0;C1;;20223;1;1;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep10;108;S2;;OPAQ;;21107.0;0;T11;;0.0;S35;4.0;4.0;6928;3;ABS;2;19786;0;7035.666666666667;1;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
5;8521;1664.2;;HR;1;6;;15;8321.0;Ended;818;15.0;10;12.0;4.0;C1;;45548;2;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep11;58;S2;;OPAQ;;47257.0;0;T11;;0.0;S35;4.0;4.0;8579;9;ABS;5;44730;0;7876.166666666667;2;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
5;8509;1703.4;;HR;1;6;;15;8517.0;Ended;797;15.0;11;12.0;4.0;C1;;45535;2;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep12;73;S2;;OPAQ;;55971.0;0;T11;;0.0;S35;4.0;4.0;8582;9;ABS;5;44738;0;9328.5;2;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
5;11800;1459.2;;HR;3;6;;15;7296.0;Ended;869;15.0;12;12.0;4.0;C1;;60153;4;1;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep13;72;S2;;OPAQ;;65186.0;0;T11;;0.0;S35;4.0;4.0;11872;18;ABS;5;59284;0;10864.333333333334;1;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
1;7877;1332.0;;HR;1;2;;15;1332.0;Ended;401;15.0;13;12.0;4.0;C1;;14673;2;0;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep14;189;S2;;OPAQ;;20987.0;0;T11;;0.0;S35;4.0;4.0;8066;3;ABS;1;14272;0;10493.5;0;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
6;10234;1578.5;;HR;2;7;;15;9471.0;Ended;937;15.0;14;12.0;4.0;C1;;60528;3;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-OPAQ-ABS_[11-13]-[00-57-02]_rep15;114;S2;;OPAQ;;69524.0;0;T11;;0.5;S35;4.0;4.0;10348;15;ABS;6;59591;0;9932.0;2;2.0;S2-T11-C1-PL-HR-S35-OPAQ-ABS
4;7185;1847.25;;HR;0;5;;15;7389.0;Ended;641;15.0;0;12.0;4.0;C1;;34806;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep1;67;S2;;SEM;;37844.0;0;T11;;0.5;S35;4.0;4.0;7252;5;ABS;4;34165;0;7568.8;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7213;1688.25;;HR;0;5;;15;6753.0;Ended;669;15.0;1;12.0;4.0;C1;;34891;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep2;67;S2;;SEM;;37884.0;0;T11;;0.5;S35;4.0;4.0;7280;5;ABS;4;34222;0;7576.8;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7198;1679.75;;HR;0;5;;15;6719.0;Ended;652;15.0;2;12.0;4.0;C1;;34830;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep3;65;S2;;SEM;;36975.0;0;T11;;0.5;S35;4.0;4.0;7263;5;ABS;4;34178;0;7395.0;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7175;1667.75;;HR;0;5;;15;6671.0;Ended;628;15.0;3;12.0;4.0;C1;;34718;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep4;64;S2;;SEM;;33397.0;0;T11;;0.5;S35;4.0;4.0;7239;5;ABS;4;34090;0;6679.4;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7211;1601.5;;HR;0;5;;15;6406.0;Ended;669;15.0;4;12.0;4.0;C1;;34895;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep5;69;S2;;SEM;;33590.0;0;T11;;1.0;S35;4.0;4.0;7280;5;ABS;4;34226;0;6718.0;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7180;1630.25;;HR;0;5;;15;6521.0;Ended;634;15.0;5;12.0;4.0;C1;;34751;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep6;65;S2;;SEM;;37041.0;0;T11;;1.0;S35;4.0;4.0;7245;5;ABS;4;34117;0;7408.2;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7171;1742.5;;HR;0;5;;15;6970.0;Ended;630;15.0;6;12.0;4.0;C1;;34719;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep7;70;S2;;SEM;;42387.0;0;T11;;0.5;S35;4.0;4.0;7241;5;ABS;4;34089;0;8477.4;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7209;1668.25;;HR;0;5;;15;6673.0;Ended;662;15.0;7;12.0;4.0;C1;;35026;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep8;64;S2;;SEM;;36066.0;0;T11;;1.0;S35;4.0;4.0;7273;5;ABS;4;34364;0;7213.2;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7190;1750.75;;HR;0;5;;15;7003.0;Ended;639;15.0;8;12.0;4.0;C1;;34900;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep9;60;S2;;SEM;;39776.0;0;T11;;1.0;S35;4.0;4.0;7250;5;ABS;4;34261;0;7955.2;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7234;1606.0;;HR;0;5;;15;6424.0;Ended;684;15.0;9;12.0;4.0;C1;;35092;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep10;61;S2;;SEM;;36154.0;0;T11;;1.0;S35;4.0;4.0;7295;5;ABS;4;34408;0;7230.8;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7194;1830.0;;HR;0;5;;15;7320.0;Ended;657;15.0;10;12.0;4.0;C1;;34811;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep11;74;S2;;SEM;;37314.0;0;T11;;1.0;S35;4.0;4.0;7268;5;ABS;4;34154;0;7462.8;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7167;1649.5;;HR;0;5;;15;6598.0;Ended;625;15.0;11;12.0;4.0;C1;;34730;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep12;69;S2;;SEM;;36389.0;0;T11;;0.5;S35;4.0;4.0;7236;5;ABS;4;34105;0;7277.8;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7229;1647.0;;HR;0;5;;15;6588.0;Ended;679;15.0;12;12.0;4.0;C1;;35063;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep13;61;S2;;SEM;;35222.0;0;T11;;1.0;S35;4.0;4.0;7290;5;ABS;4;34384;0;7044.4;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7165;1630.25;;HR;0;5;;15;6521.0;Ended;601;15.0;13;12.0;4.0;C1;;34672;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep14;47;S2;;SEM;;35784.0;0;T11;;0.5;S35;4.0;4.0;7212;5;ABS;4;34071;0;7156.8;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
4;7169;1590.75;;HR;0;5;;15;6363.0;Ended;617;15.0;14;12.0;4.0;C1;;34848;1;2;;2.0;4.0;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;4.0;PL;S2-T11-C1-PL-HR-S35-SEM-ABS_[11-12]-[15-56-14]_rep15;59;S2;;SEM;;35053.0;0;T11;;0.5;S35;4.0;4.0;7228;5;ABS;4;34231;0;7010.6;2;2.0;S2-T11-C1-PL-HR-S35-SEM-ABS
11;9587;1382.7272727272727;;HR;1;10;;15;15210.0;Ended;513;15.0;0;12.0;;C2;;84249;2;3;3.0;3.0;3.0;4;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep1;65;S2;;OPAQ;;218231.0;0;T12;;0.333;G4O;3.0;3.0;9652;19;ABS;11;83736;0;21823.1;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
12;14196;1297.4285714285713;;HR;3;15;;15;18164.0;Ended;687;15.0;1;12.0;;C2;;186369;4;5;3.0;3.0;3.0;3;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep2;23;S2;;OPAQ;;210761.0;2;T12;;0.333;G4O;3.0;3.0;14219;51;ABS;14;185682;0;14050.733333333334;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
8;8827;1029.625;;HR;1;9;;15;8237.0;Ended;393;15.0;2;12.0;;C2;;74252;2;3;3.0;3.0;3.0;1;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep3;43;S2;;OPAQ;;84862.0;0;T12;;0.333;G4O;3.0;3.0;8870;16;ABS;8;73859;0;9429.111111111111;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
6;6964;1371.4285714285713;;HR;0;8;;15;9600.0;Ended;220;15.0;3;12.0;;C2;;54084;1;3;3.0;3.0;3.0;0;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep4;43;S2;;OPAQ;;56616.0;1;T12;;0.667;G4O;3.0;3.0;7007;8;ABS;7;53864;0;7077.0;4;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
7;9230;1369.0;;HR;1;8;;15;9583.0;Ended;412;15.0;4;12.0;;C2;;70415;2;3;3.0;3.0;3.0;0;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep5;59;S2;;OPAQ;;60682.0;0;T12;;0.333;G4O;3.0;3.0;9289;15;ABS;7;70003;0;7585.25;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
9;9467;1560.7777777777778;;HR;1;8;;15;14047.0;Ended;467;15.0;5;12.0;;C2;;65338;2;3;3.0;3.0;3.0;2;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep6;76;S2;;OPAQ;;84706.0;0;T12;;0.333;G4O;3.0;3.0;9543;15;ABS;9;64871;0;10588.25;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
6;6856;1419.0;;HR;0;7;;15;8514.0;Ended;379;15.0;6;12.0;;C2;;47247;1;3;3.0;3.0;3.0;0;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep7;25;S2;;OPAQ;;79353.0;0;T12;;0.333;G4O;3.0;3.0;6881;7;ABS;6;46868;0;11336.142857142857;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
9;13938;1269.7777777777778;;HR;3;10;;15;11428.0;Ended;807;15.0;7;12.0;;C2;;110304;4;3;3.0;3.0;3.0;0;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep8;45;S2;;OPAQ;;128917.0;0;T12;;0.667;G4O;3.0;3.0;13983;28;ABS;9;109497;0;12891.7;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
7;6920;1341.142857142857;;HR;0;8;;15;9388.0;Ended;229;15.0;8;12.0;;C2;;54060;1;3;3.0;3.0;3.0;1;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep9;38;S2;;OPAQ;;37852.0;0;T12;;0.333;G4O;3.0;3.0;6958;8;ABS;7;53831;0;4731.5;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
13;9721;1070.6153846153845;;HR;1;14;;15;13918.0;Ended;579;15.0;9;12.0;;C2;;129013;2;3;3.0;3.0;3.0;6;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep10;41;S2;;OPAQ;;130802.0;0;T12;;0.333;G4O;3.0;3.0;9762;27;ABS;13;128434;0;9343.0;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
6;6877;1588.6666666666667;;HR;0;7;;15;9532.0;Ended;306;15.0;10;12.0;;C2;;47255;1;3;3.0;3.0;3.0;0;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep11;51;S2;;OPAQ;;42329.0;0;T12;;0.333;G4O;3.0;3.0;6928;7;ABS;6;46949;0;6047.0;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
12;7200;1154.9166666666667;;HR;0;13;;15;13859.0;Ended;554;15.0;11;12.0;;C2;;89674;1;3;3.0;3.0;3.0;6;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep12;32;S2;;OPAQ;;94203.0;0;T12;;0.667;G4O;3.0;3.0;7232;13;ABS;12;89120;0;7246.384615384615;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
13;9262;1189.5384615384614;;HR;1;14;;15;15464.0;Ended;576;15.0;12;12.0;;C2;;121083;2;3;3.0;3.0;3.0;6;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep13;51;S2;;OPAQ;;144866.0;0;T12;;0.333;G4O;3.0;3.0;9313;26;ABS;13;120507;0;10347.57142857143;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
6;6858;1519.3333333333333;;HR;0;7;;15;9116.0;Ended;384;15.0;13;12.0;;C2;;47258;1;3;3.0;3.0;3.0;0;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep14;49;S2;;OPAQ;;48039.0;0;T12;;0.333;G4O;3.0;3.0;6907;7;ABS;6;46874;0;6862.714285714285;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
10;9538;1364.4;;HR;1;11;;15;13644.0;Ended;615;15.0;14;12.0;;C2;;99950;2;3;3.0;3.0;3.0;3;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-38-56]_rep15;49;S2;;OPAQ;;96071.0;0;T12;;0.333;G4O;3.0;3.0;9587;21;ABS;10;99335;0;8733.727272727272;3;3.0;S2-T12-C2-PL-HR-G4O-OPAQ-ABS
9;11455;1545.7777777777778;;HR;2;9;;15;13912.0;Ended;337;15.0;0;12.0;;C2;;91140;3;3;3.0;3.0;3.0;1;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep1;50;S2;;SEM;;100420.0;0;T12;;1.0;G4O;3.0;3.0;11505;24;ABS;9;90803;0;11157.777777777777;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
9;7009;956.8888888888889;;HR;0;10;;15;8612.0;Ended;314;15.0;1;12.0;;C2;;68091;1;3;3.0;3.0;3.0;3;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep2;42;S2;;SEM;;55505.0;0;T12;;1.0;G4O;3.0;3.0;7051;10;ABS;9;67777;0;5550.5;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
8;7008;1304.875;;HR;0;9;;15;10439.0;Ended;285;15.0;2;12.0;;C2;;61165;1;3;3.0;3.0;3.0;2;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep3;51;S2;;SEM;;42038.0;0;T12;;1.0;G4O;3.0;3.0;7059;9;ABS;8;60880;0;4670.888888888889;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
9;7009;963.4444444444445;;HR;0;10;;15;8671.0;Ended;309;15.0;3;12.0;;C2;;68086;1;3;3.0;3.0;3.0;3;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep4;42;S2;;SEM;;52985.0;0;T12;;1.0;G4O;3.0;3.0;7051;10;ABS;9;67777;0;5298.5;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
7;7075;1235.7777777777778;;HR;0;10;;15;11122.0;Ended;269;15.0;4;12.0;;C2;;68351;1;5;3.0;3.0;3.0;1;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep5;37;S2;;SEM;;39392.0;2;T12;;1.0;G4O;3.0;3.0;7112;10;ABS;9;68082;0;3939.2;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
9;7024;1004.7777777777778;;HR;0;10;;15;9043.0;Ended;291;15.0;5;12.0;;C2;;68067;1;3;3.0;3.0;3.0;3;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep6;42;S2;;SEM;;45470.0;0;T12;;1.0;G4O;3.0;3.0;7066;10;ABS;9;67776;0;4547.0;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
11;7133;782.8181818181819;;HR;0;12;;15;8611.0;Ended;366;15.0;6;12.0;;C2;;82508;1;3;3.0;3.0;3.0;5;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep7;39;S2;;SEM;;60963.0;0;T12;;1.0;G4O;3.0;3.0;7172;12;ABS;11;82142;0;5080.25;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
7;6974;1344.5714285714287;;HR;0;8;;15;9412.0;Ended;233;15.0;7;12.0;;C2;;54201;1;3;3.0;3.0;3.0;1;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep8;29;S2;;SEM;;33695.0;0;T12;;1.0;G4O;3.0;3.0;7003;8;ABS;7;53968;0;4211.875;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
9;7009;941.3333333333334;;HR;0;10;;15;8472.0;Ended;322;15.0;8;12.0;;C2;;68099;1;3;3.0;3.0;3.0;3;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep9;50;S2;;SEM;;51683.0;0;T12;;1.0;G4O;3.0;3.0;7059;10;ABS;9;67777;0;5168.3;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
3;2184;0.0;;HR;0;1;;15;0.0;Ended;72;15.0;9;12.0;;C2;;2256;1;3;3.0;3.0;3.0;0;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep10;72;S2;;SEM;;17587.0;0;T12;;0.0;G4O;3.0;3.0;2256;1;ABS;3;2184;0;17587.0;0;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
8;7033;1299.5;;HR;0;9;;15;10396.0;Ended;268;15.0;10;12.0;;C2;;61456;1;3;3.0;3.0;3.0;2;Pick the cup, peanut butter, and pills and place them on the floor;;;6.0;PL;S2-T12-C2-PL-HR-G4O-SEM-ABS_[11-11]-[17-25-54]_rep11;37;S2;;SEM;;57832.0;0;T12;;1.0;G4O;3.0;3.0;7070;9;ABS;8;61188;0;6425.777777777777;3;3.0;S2-T12-C2-PL-HR-G4O-SEM-ABS
